Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2017/1/31,1867,MA,Boston,Middlesex,Reading,4832,2594,-0.001155179,-0.001923817,0.051905921,8191
2017/1/31,8619,NJ,Trenton,Mercer,Hamilton Township,4833,1840,0.003818876,0.009325288,0.022790439,7474
2017/1/31,45224,OH,Cincinnati,Hamilton,Cincinnati,4834,1032,-0.006737247,0.0078125,0.07165109,6717
2017/1/31,23324,VA,Virginia Beach,Chesapeake City,Chesapeake,4835,1230,0,-0.000812348,-0.012841091,6215
2017/1/31,33584,FL,Tampa,Hillsborough,Seffner,4836,1320,0.003802281,0.009174312,0.029641186,8021
2017/1/31,78242,TX,San Antonio,Bexar,San Antonio,4837,986,0.01336074,0.043386243,0.093126386,7670
2017/1/31,10952,NY,New York,Rockland,Ramapo,4838,3116,-0.006060606,0.002896685,0.070054945,5701
2017/1/31,76036,TX,Dallas-Fort Worth,Tarrant,Crowley,4839,1436,0.002793296,0.007719298,0.033093525,7548
2017/1/31,17078,PA,Lebanon,Lebanon,North Londonderry,4840,1197,0.009274874,0.017857143,-0.028409091,7026
2017/1/31,32809,FL,Orlando,Orange,Sky Lake,4841,1201,0.004180602,0.010942761,0.043440487,8337
2017/1/31,53206,WI,Milwaukee,Milwaukee,Milwaukee,4842,795,0,0.010165184,0.074324324,8314
2017/1/31,99203,WA,Spokane,Spokane,Spokane,4843,1366,0.009608278,0.01035503,0.054826255,8314
2017/1/31,92694,CA,Los Angeles-Long Beach-Anaheim,Orange,Ladera Ranch,4844,3395,-0.002350867,-0.003814554,0.003843879,7979
2017/1/31,64155,MO,Kansas City,Jackson,Kansas City,4845,1402,0.011544012,0.045488441,0.038518519,8123
2017/1/31,22043,VA,Washington,Fairfax,Falls Church,4846,2543,0.001970055,0.005535785,0.001970055,7434
2017/1/31,43160,OH,Washington Court House,Fayette,Washington Court House,4847,955,-0.002089864,-0.001046025,0.015957447,5940
2017/1/31,29303,SC,Spartanburg,Spartanburg,Spartanburg,4848,835,0,0.006024096,0.009673519,6675
2017/1/31,10471,NY,New York,Bronx,New York,4849,2098,0.006235012,0.022417154,0.047952048,4363
2017/1/31,91740,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Glendora,4850,2343,0.006011164,0.019138756,0.033068783,6488
2017/1/31,2180,MA,Boston,Middlesex,Stoneham,4851,2461,0.008193363,0.022009967,0.031001257,7366
2017/1/31,28739,NC,Asheville,Henderson,Hendersonville,4852,1362,0.000734754,0.009636768,0.029478458,9796
2017/1/31,94947,CA,San Francisco,Marin,Novato,4853,3376,-0.012865497,-0.026528258,0.037173579,8499
2017/1/31,73507,OK,Lawton,Comanche,Lawton,4854,683,0.005891016,0.016369048,-0.018678161,7972
2017/1/31,60561,IL,Chicago,Du Page,Darien,4855,1984,-0.000503778,0.004556962,0.005065856,8994
2017/1/31,37203,TN,Nashville,Davidson,Nashville,4856,1749,0.002292264,-0.001142204,0.034299231,3944
2017/1/31,94803,CA,San Francisco,Contra Costa,El Sobrante,4857,2528,-0.001185302,0.001188119,0.03394683,8323
2017/1/31,28203,NC,Charlotte,Mecklenburg,Charlotte,4858,1586,0.007623888,0.011479592,0.057333333,5125
2017/1/31,85641,AZ,Tucson,Pima,Vail,4859,1288,0.00233463,0.009404389,0.028753994,7977
2017/1/31,44024,OH,Cleveland,Geauga,Chardon,4860,1531,-0.027936508,-0.043125,-0.0116204,7728
2017/1/31,48214,MI,Detroit,Wayne,Detroit,4861,749,0,0.002677376,-0.002663116,11157
2017/1/31,48083,MI,Detroit,Oakland,Troy,4862,1550,-0.009584665,-0.013994911,0.015727392,7270
2017/1/31,92394,CA,Riverside,San Bernardino,Victorville,4863,1262,0.006379585,0.016921837,0.03442623,9013
2017/1/31,77355,TX,Houston,Montgomery,Stagecoach,4864,1824,-0.003823048,-0.006535948,-0.04452593,6931
2017/1/31,6877,CT,Stamford,Fairfield,Town of Ridgefield,4865,3318,0.003629764,0.041758242,0.060063898,9126
2017/1/31,36801,AL,Auburn,Lee,Opelika,4866,1094,-0.002734731,-0.029281278,-0.029281278,6054
2017/1/31,21202,MD,Baltimore,Baltimore City,Baltimore,4867,1323,-0.005263158,-0.010471204,-0.030769231,6353
2017/1/31,67213,KS,Wichita,Sedgwick,Wichita,4868,687,-0.001453488,-0.005788712,0.013274336,8137
2017/1/31,91301,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Agoura Hills,4869,3593,-0.000278242,-0.001112038,0.040544454,9252
2017/1/31,74701,OK,Durant,Bryan,Durant,4870,921,-0.005399568,0.007658643,0.062283737,7027
2017/1/31,8060,NJ,Philadelphia,Burlington,Mt Holly Township,4871,1719,-0.000581395,0.010582011,0.013561321,8575
2017/1/31,89801,NV,Elko,Elko,Elko,4872,1310,-0.011320755,-0.006069803,-0.101508916,4537
2017/1/31,6108,CT,Hartford,Hartford,East Hartford,4873,1422,0.002820874,0.018624642,0.043286867,6474
2017/1/31,6610,CT,Stamford,Fairfield,Bridgeport,4874,1471,-0.001357773,-0.002711864,0.024373259,5388
2017/1/31,73044,OK,Oklahoma City,Logan,Guthrie,4875,926,-0.018027572,-0.047325103,-0.004301075,7249
2017/1/31,40211,KY,Louisville/Jefferson County,Jefferson,Louisville,4876,832,0.01216545,0.037406484,0.089005236,9234
2017/1/31,68510,NE,Lincoln,Lancaster,Lincoln,4877,1196,-0.005818786,-0.004163197,0.010135135,7021
2017/1/31,98275,WA,Seattle,Snohomish,Mukilteo,4878,2409,0.003331945,0.00879397,0.022495756,7516
2017/1/31,46052,IN,Indianapolis,Boone,Lebanon,4879,1193,0.00505476,0.017050298,0.120187793,9001
2017/1/31,85043,AZ,Phoenix,Maricopa,Phoenix,4880,1127,-0.000886525,0.002669039,0.077437859,8641
2017/1/31,98597,WA,Olympia,Thurston,Yelm,4881,1389,0.000720461,0.010917031,0.040449438,7750
2017/1/31,46952,IN,Marion,Grant,Marion,4882,836,-0.003575685,-0.003575685,0.023255814,8288
2017/1/31,71909,AR,Little Rock,Saline,Hot Springs Village,4883,1172,-0.003401361,0.006872852,0.022687609,9115
2017/1/31,75119,TX,Dallas-Fort Worth,Ellis,Ennis,4884,1192,0.007607777,0.01793339,0.038327526,7806
2017/1/31,98407,WA,Seattle,Pierce,Tacoma,4885,1713,0.00528169,0.013010053,0.045787546,8142
2017/1/31,36867,AL,Columbus,Russell,Phenix City,4886,942,-0.007376185,-0.003174603,-0.012578616,5272
2017/1/31,99354,WA,Kennewick,Benton,Richland,4887,1368,0.006622517,0.018615041,-0.007976795,7067
2017/1/31,45255,OH,Cincinnati,Hamilton,Cincinnati,4888,1465,0,0.001367054,-0.010135135,7526
2017/1/31,60706,IL,Chicago,Cook,Norridge,4889,1820,0.001651073,0.002202643,0.024198087,7920
2017/1/31,93405,CA,San Luis Obispo,San Luis Obispo,San Luis Obispo,4890,2689,0.006739049,0.030268199,0.041440744,5532
2017/1/31,15132,PA,Pittsburgh,Allegheny,McKeesport,4891,756,-0.003952569,-0.016905072,0.008,8634
2017/1/31,92354,CA,Riverside,San Bernardino,Loma Linda,4892,1968,0.002547122,0.014956163,0.056928034,4879
2017/1/31,56007,MN,Albert Lea,Freeborn,Albert Lea,4893,1093,-0.001826484,0.011100833,0.070519099,9071
2017/1/31,98055,WA,Seattle,King,Renton,4894,1990,-0.003006012,-0.003006012,0.08328797,6373
2017/1/31,64506,MO,St. Joseph,Buchanan,Saint Joseph,4895,860,0.007025761,0,-0.194001874,7214
2017/1/31,20705,MD,Washington,Prince Georges,Beltsville,4896,2003,0.0015,0.005522088,0.035142119,8135
2017/1/31,80132,CO,Colorado Springs,El Paso,Monument,4897,2232,0.00450045,0.007674944,0.052830189,8278
2017/1/31,24141,VA,Blacksburg,Radford City,Radford,4898,1173,-0.005089059,-0.010126582,-0.028169014,5887
2017/1/31,90814,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Long Beach,4899,2470,0.002842063,0.007340946,0.024046434,5510
2017/1/31,90249,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Gardena,4900,2468,0.002844372,0.002437043,0.056506849,6230
2017/1/31,89120,NV,Las Vegas,Clark,Las Vegas,4901,1234,0.003252033,0.010647011,0.03091061,8104
2017/1/31,46321,IN,Chicago,Lake,Munster,4902,1684,-0.006489676,-0.005903188,0.044017359,10528
2017/1/31,91792,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,West Covina,4903,2301,0.007002188,0.019494905,0.045433894,7134
2017/1/31,64836,MO,Joplin,Jasper,Carthage,4904,672,-0.026086957,-0.058823529,-0.178484108,4803
2017/1/31,83221,ID,Blackfoot,Bingham,Blackfoot,4905,958,-0.004158004,0.00209205,0.030107527,8033
2017/1/31,49601,MI,Cadillac,Wexford,Cadillac,4906,883,0.004550626,0.012614679,-0.025386313,8689
2017/1/31,72901,AR,Fort Smith,Sebastian,Fort Smith,4907,673,0,0.008995502,0.008995502,5667
2017/1/31,14020,NY,Batavia,Genesee,Town of Batavia,4908,1290,-0.017517136,-0.015267176,-0.01826484,6327
2017/1/31,86404,AZ,Lake Havasu City,Mohave,Lake Havasu City,4909,1330,-0.004491018,-0.007462687,0.018376723,8926
2017/1/31,90210,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Beverly Hills,4910,16151,-0.017758317,-0.032178811,-0.056600467,8414
2017/1/31,37405,TN,Chattanooga,Hamilton,Chattanooga,4911,1367,-0.007262164,-0.031183558,-0.057241379,6745
2017/1/31,6002,CT,Hartford,Hartford,Bloomfield,4912,1598,0.003138732,0.003138732,-0.016009852,7649
2017/1/31,37148,TN,Nashville,Sumner,Portland,4913,1186,0.014542344,0.005937235,0.077202543,10414
2017/1/31,60013,IL,Chicago,McHenry,Cary,4914,1723,-0.002316155,-0.001738123,0.010557185,9724
2017/1/31,84414,UT,Ogden,Weber,North Ogden,4915,1382,-0.001445087,0.001449275,0.059003831,9456
2017/1/31,60459,IL,Chicago,Cook,Burbank,4916,1547,-0.001291156,-0.006422608,0.002592353,9258
2017/1/31,33150,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,4917,1722,0.004081633,0.004081633,0.056441718,6205
2017/1/31,98020,WA,Seattle,Snohomish,Edmonds,4918,2478,-0.000403388,0.000807754,0.027789299,8173
2017/1/31,45414,OH,Dayton,Montgomery,Northridge,4919,884,0.003405221,0.00913242,0.031505251,7426
2017/1/31,60108,IL,Chicago,Du Page,Bloomingdale,4920,1939,0.001032525,0.005184033,0.007796258,7985
2017/1/31,44306,OH,Akron,Summit,Akron,4921,687,0,-0.005788712,0.025373134,7559
2017/1/31,33916,FL,Fort Myers,Lee,Fort Myers,4922,1148,0.002620087,0.00087184,0.061979648,7837
2017/1/31,19122,PA,Philadelphia,Philadelphia,Philadelphia,4923,1426,-0.00140056,0,-0.038435604,5067
2017/1/31,80212,CO,Denver,Denver,Denver,4924,2162,-0.003227294,0,0.033460803,7494
2017/1/31,30028,GA,Atlanta,Forsyth,Cumming,4925,1523,0,-0.003924133,-0.004575163,6965
2017/1/31,63379,MO,St. Louis,Lincoln,Troy,4926,1101,0.00273224,0.007319305,0.022284123,8513
2017/1/31,19133,PA,Philadelphia,Philadelphia,Philadelphia,4927,1062,0.001886792,-0.000940734,0.143164693,9020
2017/1/31,33805,FL,Lakeland,Polk,Lakeland,4928,908,0.001102536,0.007769145,0.002207506,5806
2017/1/31,11421,NY,New York,Queens,New York,4929,2180,0.000458926,0.010194625,0.010194625,7347
2017/1/31,90710,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,4930,2545,0.000786473,0.002758077,0.050350805,5455
2017/1/31,33013,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,4931,2001,-0.0004995,-0.008424182,0.055936675,7516
2017/1/31,93662,CA,Fresno,Fresno,Selma,4932,1197,-0.000834725,0.002512563,0.022203245,6037
2017/1/31,46805,IN,Fort Wayne,Allen,Fort Wayne,4933,747,0.001340483,0.001340483,0,7366
2017/1/31,11378,NY,New York,Queens,New York,4934,2242,-0.002225189,-0.007964602,-0.032786885,7772
2017/1/31,33480,FL,Miami-Fort Lauderdale,Palm Beach,Palm Beach,4935,3220,-0.006479482,-0.021276596,-0.059579439,12581
2017/1/31,66216,KS,Kansas City,Johnson,Shawnee,4936,1696,0,0.00295683,0.041129527,8698
2017/1/31,44139,OH,Cleveland,Cuyahoga,Solon,4937,2156,-0.004157044,-0.017767654,-0.043053706,8417
2017/1/31,48223,MI,Detroit,Wayne,Detroit,4938,753,0,0.004,-0.015686275,13821
2017/1/31,27263,NC,Greensboro,Randolph,Archdale,4939,844,0.011990408,0.023030303,0.023030303,7756
2017/1/31,64130,MO,Kansas City,Jackson,Kansas City,4940,699,0.001432665,0.010115607,-0.026462396,9756
2017/1/31,70002,LA,New Orleans,Jefferson,Metairie,4941,1672,-0.01473188,-0.015312132,0.016413374,5798
2017/1/31,95341,CA,Merced,Merced,Merced,4942,1015,0.015,0.026289181,0.070675105,6216
2017/1/31,30601,GA,Athens,Clarke,Athens,4943,971,0.016753927,0.028601695,0.050865801,5840
2017/1/31,77803,TX,College Station,Brazos,Bryan,4944,1086,-0.009124088,-0.010027347,0.033301618,6770
2017/1/31,55744,MN,,Itasca,Grand Rapids,4945,1250,-0.014972419,-0.027993779,0.010509297,9015
2017/1/31,48346,MI,Detroit,Oakland,Clarkston,4946,1599,-0.003117207,-0.006832298,0.031612903,7339
2017/1/31,27597,NC,Raleigh,Wake,Zebulon,4947,1200,0.0041841,0.012658228,0.047120419,8536
2017/1/31,30021,GA,Atlanta,Dekalb,Clarkston,4948,1008,0.009009009,0.020242915,0.057712487,3052
2017/1/31,46953,IN,Marion,Grant,Marion,4949,665,-0.010416667,-0.024926686,-0.010416667,8119
2017/1/31,73008,OK,Oklahoma City,Oklahoma,Bethany,4950,938,-0.005302227,-0.004246285,-0.026970954,6888
2017/1/31,95354,CA,Modesto,Stanislaus,Modesto,4951,1242,0.002421308,0.006482982,0.100088574,7590
2017/1/31,91784,CA,Riverside,San Bernardino,Upland,4952,2993,-0.00066778,0.004025495,0.034566194,8731
2017/1/31,33444,FL,Miami-Fort Lauderdale,Palm Beach,Delray Beach,4953,1762,0.00284576,0.017321016,0.064652568,8412
2017/1/31,55076,MN,Minneapolis-St Paul,Dakota,Inver Grove Heights,4954,1447,0.004163775,0.005559416,0.028429282,7425
2017/1/31,92841,CA,Los Angeles-Long Beach-Anaheim,Orange,Garden Grove,4955,2608,0.001151631,0.00076746,0.050765512,6600
2017/1/31,33144,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,4956,2128,-0.000469704,-0.006999533,0.000470146,6421
2017/1/31,94580,CA,San Francisco,Alameda,San Lorenzo,4957,2644,0.002654532,0.008775277,0.06184739,8250
2017/1/31,14228,NY,Buffalo,Erie,Amherst,4958,1514,-0.003947368,-0.022595223,0.029931973,5515
2017/1/31,37865,TN,Sevierville,Sevier,Seymour,4959,1139,0.012444444,0.040182648,-0.014705882,8139
2017/1/31,76126,TX,Dallas-Fort Worth,Tarrant,Benbrook,4960,1497,0.000668449,0.00672495,0.014915254,8113
2017/1/31,2043,MA,Boston,Plymouth,Town of Hingham,4961,3373,0.005365127,0.005065554,0.098697068,7708
2017/1/31,85250,AZ,Phoenix,Maricopa,Scottsdale,4962,1724,0.007597896,0.027413588,0.079524108,9974
2017/1/31,49428,MI,Grand Rapids,Ottawa,Jenison,4963,1308,0.022673964,0.036450079,-0.03539823,8878
2017/1/31,10901,NY,New York,Rockland,Ramapo,4964,2710,0.007060572,0.030026606,0.057767369,6363
2017/1/31,22182,VA,Washington,Fairfax,Vienna,4965,3424,-0.000875401,0.007355104,0.010924122,8583
2017/1/31,90717,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lomita,4966,2617,0.001147666,0.011596444,0.051848875,5013
2017/1/31,2907,RI,Providence,Providence,Providence,4967,1260,0.007194245,0.018593371,0.074168798,4275
2017/1/31,91741,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Glendora,4968,2648,0.00531511,0.012619503,0.048297704,8484
2017/1/31,1602,MA,Worcester,Worcester,Worcester,4969,1566,0.006426735,0.010974822,0.063858696,7040
2017/1/31,95815,CA,Sacramento,Sacramento,Sacramento,4970,1266,0.004761905,0.011990408,0.058528428,5806
2017/1/31,32750,FL,Orlando,Seminole,Longwood,4971,1495,0.003355705,0.012872629,0.017699115,8799
2017/1/31,33470,FL,Miami-Fort Lauderdale,Palm Beach,Loxahatchee Groves,4972,2222,-0.004034065,-0.003587444,0.040749415,9318
2017/1/31,98292,WA,Seattle,Snohomish,Stanwood,4973,1953,0.005664264,0.017717561,0.089235917,7324
2017/1/31,29036,SC,Columbia,Lexington,Chapin,4974,1442,-0.000693001,0.004178273,-0.012328767,6566
2017/1/31,27549,NC,Raleigh,Franklin,Louisburg,4975,995,0.005050505,0.023662551,0.054025424,8827
2017/1/31,33579,FL,Tampa,Hillsborough,Riverview,4976,1441,0.002783577,0.007692308,0.011938202,8958
2017/1/31,77478,TX,Houston,Fort Bend,Sugar Land,4977,2025,-0.004424779,-0.015556636,-0.088658866,8607
2017/1/31,39465,MS,Hattiesburg,Forrest,Petal,4978,1096,-0.007246377,-0.011722272,0.013876041,6530
2017/1/31,32926,FL,Melbourne,Brevard,Cocoa,4979,1244,0.000804505,0.002417405,0.01056052,7557
2017/1/31,91411,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,4980,2875,0.00877193,0.021314387,0.073161627,3921
2017/1/31,91752,CA,Riverside,Riverside,Mira Loma,4981,2161,-0.003228782,0.003715745,0.026603325,7411
2017/1/31,68111,NE,Omaha,Douglas,Omaha,4982,801,0.003759398,0.012642225,0.026923077,17541
2017/1/31,77061,TX,Houston,Harris,Houston,4983,1410,-0.001416431,0.00284495,0.027696793,4248
2017/1/31,30307,GA,Atlanta,Fulton,Atlanta,4984,2458,0.003674969,0.022462562,0.084252316,7166
2017/1/31,98671,WA,Portland,Clark,Washougal,4985,1733,-0.005166475,-0.002302821,0.022418879,8181
2017/1/31,76541,TX,Killeen,Bell,Killeen,4986,666,-0.00149925,-0.011869436,0.01369863,5640
2017/1/31,61081,IL,Sterling,Whiteside,Sterling,4987,1066,-0.004668534,-0.035294118,-0.042228212,7991
2017/1/31,2121,MA,Boston,Suffolk,Boston,4988,2375,0.0072095,0.020627417,0.057906459,3163
2017/1/31,74115,OK,Tulsa,Tulsa,Tulsa,4989,745,-0.001340483,0.00811908,0.016371078,8413
2017/1/31,94030,CA,San Francisco,San Mateo,Millbrae,4990,4332,0.005804504,0.011676787,-0.025421822,6723
2017/1/31,63367,MO,St. Louis,Saint Charles,Lake Saint Louis,4991,1625,-0.001229256,-0.001842752,0.023944549,8385
2017/1/31,30512,GA,,Union,Blairsville,4992,1201,0.014358108,0.043440487,0.072321429,12801
2017/1/31,75020,TX,Sherman,Grayson,Denison,4993,1004,0.010060362,0.061310782,0.074946467,8488
2017/1/31,84094,UT,Salt Lake City,Salt Lake,Sandy,4994,1507,-0.003306878,0.003328895,0.023082145,9410
2017/1/31,48088,MI,Detroit,Macomb,Warren,4995,1230,-0.004854369,-0.009661836,-0.018355946,8964
2017/1/31,89156,NV,Las Vegas,Clark,Las Vegas,4996,1080,0.004651163,0.007462687,0.03250478,7742
2017/1/31,3833,NH,Boston,Rockingham,Town of Exeter,4997,1854,0.001079914,-0.006963042,-0.000539084,7683
2017/1/31,98166,WA,Seattle,King,Burien,4998,2275,-0.004376368,-0.006116208,0.079222011,7337
2017/1/31,44305,OH,Akron,Summit,Akron,4999,750,-0.001331558,0,-0.013157895,8814
2017/1/31,28659,NC,North Wilkesboro,Wilkes,North Wilkesboro,5000,946,0.001058201,0,0.015021459,5471
2017/1/31,76308,TX,Wichita Falls,Wichita,Wichita Falls,5001,1119,-0.000892857,0.003587444,-0.005333333,6451
2017/1/31,85373,AZ,Phoenix,Maricopa,Sun City,5002,1253,0.00400641,0.012934519,0.051174497,9511
2017/1/31,8052,NJ,Philadelphia,Burlington,Maple Shade,5003,1547,0.001294498,0.005851756,-0.005784062,4941
2017/1/31,39213,MS,Jackson,Hinds,Jackson,5004,722,-0.012311902,-0.047493404,0.006973501,8794
2017/1/31,39531,MS,Gulfport,Harrison,Biloxi,5005,999,-0.001,-0.001,-0.037572254,3365
2017/1/31,6437,CT,New Haven,New Haven,Guilford,5006,1956,-0.012619889,-0.048638132,0.009808983,9949
2017/1/31,44236,OH,Akron,Summit,Hudson,5007,2502,0.00968523,0.022058824,-0.011067194,8790
2017/1/31,15106,PA,Pittsburgh,Allegheny,Carnegie,5008,1062,-0.001879699,-0.015755329,-0.04410441,7311
2017/1/31,15122,PA,Pittsburgh,Allegheny,West Mifflin,5009,889,-0.001123596,-0.012222222,-0.006703911,7686
2017/1/31,40342,KY,Frankfort,Anderson,Lawrenceburg,5010,998,0,0.007063572,-0.032945736,7872
2017/1/31,95841,CA,Sacramento,Sacramento,Sacramento,5011,1436,0.006306938,0.016997167,0.081325301,5073
2017/1/31,86305,AZ,Prescott,Yavapai,Prescott,5012,1776,0.023631124,0.030760302,0.024221453,8322
2017/1/31,98310,WA,Bremerton,Kitsap,Bremerton,5013,1399,-0.000714286,0.004307251,0.059046177,6492
2017/1/31,54235,WI,,Door,Sturgeon Bay,5014,1106,0.000904977,0.014678899,-0.00450045,3186
2017/1/31,92118,CA,San Diego,San Diego,Coronado,5015,5737,-0.001218663,-0.009666839,-0.027297389,7550
2017/1/31,33544,FL,Tampa,Pasco,Wesley Chapel,5016,1611,0.00436409,0.014483627,0.014483627,7492
2017/1/31,85006,AZ,Phoenix,Maricopa,Phoenix,5017,1163,0.002586207,0.001722653,0.08387698,6238
2017/1/31,84109,UT,Salt Lake City,Salt Lake,East Millcreek,5018,1789,-0.00389755,0.000559284,0.079010856,8777
2017/1/31,22485,VA,,King George,King George,5019,1537,0.005232178,0.023302264,0.038513514,8341
2017/1/31,34234,FL,North Port-Sarasota-Bradenton,Sarasota,Sarasota,5020,1406,-0.005657709,-0.004953999,0.03917221,6691
2017/1/31,53027,WI,Milwaukee,Washington,Town of Hartford,5021,1429,0.031768953,0.078490566,-0.097853535,8691
2017/1/31,14207,NY,Buffalo,Erie,Buffalo,5022,854,-0.001169591,-0.004662005,-0.002336449,5861
2017/1/31,33154,FL,Miami-Fort Lauderdale,Miami-Dade,Bal Harbour,5023,2494,-0.014229249,-0.045906656,-0.087783467,14094
2017/1/31,63090,MO,St. Louis,Franklin,Washington,5024,1048,0.003831418,0.04278607,0.101997897,10162
2017/1/31,45405,OH,Dayton,Montgomery,Dayton,5025,693,0,0.001445087,0.059633028,6640
2017/1/31,3867,NH,Boston,Strafford,Rochester,5026,1483,0.018543956,0.042897328,0.056267806,6774
2017/1/31,19428,PA,Philadelphia,Montgomery,Conshohocken,5027,1812,-0.003848268,-0.003848268,0.030130756,6706
2017/1/31,49001,MI,Kalamazoo,Kalamazoo,Kalamazoo,5028,879,-0.010135135,-0.012359551,0.032902468,7450
2017/1/31,33477,FL,Miami-Fort Lauderdale,Palm Beach,Jupiter,5029,2547,0.020841683,0.05204461,0.062135113,11757
2017/1/31,98022,WA,Seattle,King,Enumclaw,5030,2000,-0.002493766,0.009081736,0.10864745,7216
2017/1/31,95959,CA,Truckee,Nevada,Nevada City,5031,1912,-0.003647733,0.044808743,0.14491018,7543
2017/1/31,44104,OH,Cleveland,Cuyahoga,Cleveland,5032,793,-0.001259446,0.007623888,0.02987013,4884
2017/1/31,77504,TX,Houston,Harris,Pasadena,5033,1484,-0.00536193,-0.008684035,-0.001345895,4180
2017/1/31,35749,AL,Huntsville,Madison,Harvest,5034,1167,0.006902502,0.017436792,-0.018502944,8114
2017/1/31,2140,MA,Boston,Middlesex,Cambridge,5035,2628,-0.001140251,0.000380662,0.008442057,5602
2017/1/31,98074,WA,Seattle,King,Sammamish,5036,2921,-0.004091374,0.001371272,0.040242165,9486
2017/1/31,32413,FL,Panama City,Bay,Panama City Beach,5037,1539,0.003913894,0.008519004,0.017857143,17909
2017/1/31,60053,IL,Chicago,Cook,Morton Grove,5038,1929,0.004164498,0.011006289,0.033762058,10237
2017/1/31,2905,RI,Providence,Providence,Providence,5039,1521,0.004623514,-0.005882353,0.03539823,6059
